IQ,RPM
48,1103
70,1101
55,1103
73,1101
80,1103
88,1101
56,1101
67,1101
54,1101
47,1101
48,1101
33,1101
15,1101
46,1101
39,1101
54,1101
46,1101
48,1101
32,1101
38,1101
35,1101
24,1101
50,1101
79,1101
51,1103
72,1100
83,1101
34,1101
41,1101
39,1103
39,1101
41,1101
51,1101
37,1101
77,1103
32,1101
66,1101
15,1101
36,1101
35,1101
47,1103
47,1101
47,1101
57,1101
64,1101
35,1099
31,1101
4,1101
55,1101
57,1101
56,1101
52,1101
41,1101
33,1101
28,1101
40,1101
32,1101
47,1103
2,1101
48,1103
42,1101
45,1103
49,1103
55,1101
77,1103
46,1101
33,1103
63,1101
51,1101
46,1101
56,1101
44,1101
41,1101
33,1101
34,1101
37,1101
60,1101
48,1101
30,1101
46,1101
12,1101
39,1103
35,1101
43,1101
55,1103
57,1103
69,1101
82,1101
77,1101
86,1101
37,1101
48,1097
47,1101
58,1101
41,1101
53,1101
33,1101
31,1101
57,1101
34,1101
19,1101
28,1101
41,1101
40,1101
36,1101
38,1101
38,1101
60,1103
57,1101
71,1101
61,1101
54,1100
56,1101
46,1103
43,1101
41,1101
43,1101
24,1101
60,1101
34,1101
49,1101
38,1101
40,1101
35,1101
40,1103
46,1101
56,1101
76,1097
96,1100
49,1101
79,1100
51,1101
58,1101
48,1101
40,1103
40,1101
48,1101
47,1101
47,1101
54,1101
50,1101
49,1101
24,1101
31,1101
37,1101
40,1103
49,1101
19,1101
89,1101
39,1101
89,1101
55,1101
51,1100
61,1101
55,1101
53,1101
47,1101
49,1101
34,1101
67,1103
8,1101
3,1101
58,1101
38,1101
47,1101
44,1101
36,1101
41,1101
47,1101
72,1101
88,1101
48,1101
46,1101
42,1101
44,1103
39,1101
38,1101
37,1103
33,1101
37,1101
39,1101
47,1103
44,1101
2,1103
37,1101
39,1101
35,1103
50,1101
33,1101
48,1101
37,1101
53,1101
64,1101
85,1101
50,1101
52,1101
43,1101
48,1101
43,1101
49,1101
43,1101
13,1101
39,1101
29,1101
27,1101
46,1101
47,1101
45,1103
38,1101
48,1101
37,1101
68,1101
26,1101
103,1101
34,1101
68,1101
49,1101
57,1103
43,1101
34,1103
42,1101
28,1101
36,1101
47,1103
29,1101
36,1103
38,1103
38,1101
36,1101
41,1101
46,1101
52,1103
69,1101
35,1101
95,1101
34,1101
38,1101
50,1101
35,1101
43,1101
41,1101
51,1101
34,1101
55,1101
64,1101
58,1101
24,1101
38,1101
42,1101
40,1101
53,1101
47,1104
68,1101
82,1101
50,1101
38,1101
77,1101
46,1101
58,1103
61,1101
52,1101
43,1101
31,1101
51,1101
22,1101
32,1101
23,1101
47,1101
38,1101
53,1101
33,1101
44,1101
47,1101
59,1101
65,1101
64,1101
112,1101
87,1101
46,1101
51,1101
43,1101
43,1103
41,1101
42,1101
59,1101
46,1101
72,1101
35,1101
46,1101
38,1101
32,1103
44,1101
39,1101
63,1097
48,1100
59,1101
35,1101
78,1101
77,1101
46,1101
58,1101
50,1101
49,1103
49,1101
34,1101
38,1101
62,1101
24,1101
48,1101
21,1103
45,1103
43,1101
49,1103
52,1101
47,1101
33,1101
65,1101
41,1101
80,1101
85,1103
55,1101
65,1101
47,1101
47,1101
41,1101
34,1103
33,1107
53,1101
42,1101
54,1103
38,1101
37,1101
34,1101
41,1101
41,1101
30,1101
75,1101
75,1101
82,1101
79,1101
132,1101
57,1101
25,1101
46,1101
38,1101
47,1101
45,1103
19,1101
40,1101
41,1101
31,1100
26,1101
30,1101
36,1101
50,1103
50,1101
56,1101
81,1101
44,1101
73,1101
54,1103
74,1101
51,1101
56,1101
53,1101
53,1101
49,1101
32,1101
33,1101
38,1101
49,1101
34,1101
50,1101
38,1101
39,1101
40,1101
36,1104
49,1101
41,1103
33,1101
73,1101
55,1101
56,1101
43,1101
49,1101
40,1103
40,1101
40,1101
46,1101
42,1101
39,1101
34,1101
25,1101
21,1101
39,1101
35,1101
37,1103
52,1101
58,1101
73,1101
63,1103
72,1100
41,1101
42,1101
43,1103
49,1101
53,1101
50,1101
41,1101
49,1101
23,1101
16,1103
19,1101
21,1101
22,1101
47,1101
44,1107
39,1101
35,1101
48,1101
37,1103
4,1103
88,1101
40,1103
60,1103
60,1101
48,1101
44,1104
34,1103
41,1101
25,1101
39,1101
38,1101
11,1101
35,1101
34,1101
32,1101
32,1101
39,1101
32,1101
61,1101
72,1100
66,1101
79,1101
94,1103
54,1101
42,1101
40,1101
42,1103
37,1101
59,1101
43,1101
34,1101
48,1101
42,1103
41,1101
26,1101
32,1100
41,1103
50,1101
41,1101
69,1101
46,1101
53,1101
32,1101
67,1101
21,1101
67,1101
52,1101
47,1103
43,1101
33,1103
47,1101
34,1101
31,1101
62,1101
18,1101
58,1101
39,1101
45,1101
41,1101
46,1101
73,1101
73,1101
102,1101
80,1101
51,1101
38,1101
43,1101
39,1101
38,1101
47,1101
25,1101
32,1103
40,1101
56,1104
27,1103
32,1101
49,1101
20,1109
36,1109
38,1101
55,1101
48,1103
55,1101
43,1101
86,1101
48,1101
37,1101
41,1101
43,1101
47,1101
40,1101
50,1103
34,1101
47,1101
0,1101
39,1101
35,1101
39,1101
36,1101
41,1101
50,1101
47,1101
60,1101
34,1101
80,1101
47,1101
94,1103
46,1103
56,1101
50,1101
47,1101
34,1101
58,1101
19,1101
14,1101
42,1101
39,1101
35,1101
40,1101
39,1103
40,1101
32,1101
38,1101
38,1101
45,1101
81,1101
38,1103
38,1101
14,1101
40,1101
40,1101
28,1101
40,1101
32,1101
42,1101
41,1101
23,1103
31,1103
38,1101
39,1101
46,1101
46,1101
48,1101
65,1101
69,1101
60,1101
80,1101
2,1101
51,1101
31,1101
49,1101
53,1101
40,1101
41,1101
41,1101
14,1101
31,1101
106,1101
40,1101
36,1101
47,1101
41,1101
41,1101
46,1101
49,1101
32,1103
60,1101
56,1101
65,1101
3,1101
42,1101
49,1101
38,1101
43,1101
33,1101
49,1101
39,1101
55,1103
17,1101
55,1101
41,1101
39,1101
29,1101
34,1101
40,1103
48,1103
68,1101
84,1103
64,1101
85,1101
41,1101
24,1101
47,1101
48,1101
48,1100
32,1111
43,1101
48,1101
24,1101
20,1101
10,1101
34,1100
40,1101
38,1101
38,1101
40,1101
33,1101
55,1101
51,1101
72,1103
88,1101
68,1101
40,1101
46,1101
43,1105
37,1101
40,1103
32,1101
43,1101
39,1101
62,1101
41,1101
18,1101
32,1101
28,1101
41,1101
32,1101
63,1101
60,1101
82,1101
86,1101
36,1101
75,1101
42,1101
54,1101
43,1101
41,1101
62,1101
41,1101
40,1101
16,1101
35,1109
32,1101
38,1101
42,1101
45,1101
47,1101
39,1101
68,1101
64,1103
82,1101
56,1103
48,1101
46,1101
49,1101
50,1101
42,1101
43,1101
31,1101
38,1101
40,1101
32,1097
39,1103
50,1101
37,1101
46,1101
35,1101
41,1101
55,1101
41,1101
46,1101
57,1101
41,1103
57,1103
67,1101
49,1101
41,1101
45,1101
46,1101
34,1103
46,1101
23,1101
40,1101
24,1103
29,1103
38,1101
32,1101
35,1101
37,1101
47,1101
63,1101
74,1101
82,1101
31,1101
81,1101
46,1103
4,1101
43,1103
53,1103
44,1101
41,1103
38,1096
123,1101
9,1101
39,1103
28,1101
47,1103
44,1103
41,1103
48,1101
48,1101
29,1101
12,1103
80,1101
65,1101
74,1103
26,1101
49,1101
40,1101
41,1101
33,1101
27,1101
38,1101
35,1101
43,1101
20,1101
36,1101
48,1101
43,1101
32,1101
34,1101
51,1101
51,1103
75,1101
73,1101
63,1100
47,1103
56,1103
48,1100
47,1111
34,1101
56,1101
34,1101
34,1101
39,1101
41,1101
31,1101
45,1103
32,1101
37,1103
45,1101
48,1103
58,1101
37,1101
69,1101
48,1101
53,1101
33,1101
61,1101
50,1101
43,1101
40,1101
58,1101
31,1101
29,1103
47,1101
36,1101
40,1101
50,1101
47,1104
38,1101
34,1101
40,1101
46,1101
36,1101
73,1101
96,1101
64,1101
41,1101
52,1101
40,1101
35,1101
37,1101
25,1101
40,1101
30,1101
1,1103
29,1101
27,1101
43,1103
25,1101
32,1101
40,1101
45,1101
50,1101
60,1101
37,1101
39,1101
19,1100
41,1104
33,1101
50,1101
47,1101
55,1103
50,1101
12,1101
25,1101
23,1101
31,1101
37,1103
36,1101
40,1101
39,1104
41,1101
32,1103
71,1101
27,1100
54,1101
48,1101
81,1101
52,1101
58,1101
48,1101
34,1101
29,1101
33,1101
23,1101
44,1101
48,1100
47,1101
41,1101
30,1101
30,1101
31,1101
41,1101
23,1101
62,1101
31,1101
57,1101
79,1101
91,1101
49,1101
41,1101
41,1101
34,1101
40,1101
25,1101
38,1101
15,1101
40,1101
21,1101
37,1101
30,1101
32,1101
40,1101
41,1101
63,1101
68,1101
78,1101
74,1101
63,1101
48,1101
52,1101
49,1101
50,1101
47,1101
49,1101
43,1101
23,1101
13,1101
17,1101
33,1101
35,1101
39,1103
39,1101
45,1104
35,1103
47,1101
23,1101
80,1101
33,1101
63,1101
80,1101
34,1109
57,1101
40,1101
43,1101
50,1101
45,1103
42,1101
47,1101
49,1103
46,1101
26,1101
48,1101
21,1103
31,1101
34,1101
39,1101
47,1101
75,1101
82,1101
63,1103
75,1101
66,1101
49,1101
35,1101
47,1101
41,1101
41,1101
28,1103
15,1101
42,1101
18,1101
33,1101
30,1101
41,1101
36,1101
41,1101
46,1101
51,1101
39,1103
72,1103
65,1103
47,1101
62,1101
48,1101
38,1101
37,1101
41,1101
5,1101
39,1101
37,1101
5,1101
40,1103
42,1101
39,1101
25,1101
36,1101
32,1101
51,1101
38,1101
45,1101
32,1103
78,1103
42,1103
65,1101
47,1101
43,1101
44,1101
33,1101
56,1101
39,1101
47,1101
43,1101
26,1101
28,1101
32,1101
29,1101
41,1101
40,1101
48,1101
77,1101
75,1101
0,1101
77,1101
60,1101
51,1101
48,1101
47,1101
46,1103
41,1101
37,1103
29,1101
31,1101
28,1101
50,1101
25,1101
47,1101
41,1101
36,1101
34,1101
39,1103
32,1101
42,1101
72,1103
25,1101
50,1103
52,1101
40,1101
41,1101
41,1101
33,1101
37,1101
48,1100
54,1103
28,1100
23,1101
29,1101
32,1101
41,1101
36,1101
53,1101
48,1103
64,1101
68,1101
64,1101
76,1101
28,1101
8,1100
41,1101
42,1101
39,1101
41,1101
34,1101
48,1101
15,1101
29,1101
36,1101
35,1101
33,1101
39,1101
44,1101
39,1101
35,1101
27,1101
82,1101
103,1101
73,1101
34,1101
59,1101
44,1101
43,1101
41,1101
33,1101
41,1101
30,1101
16,1101
22,1103
33,1103
39,1101
40,1101
36,1101
41,1101
17,1103
41,1104
60,1101
60,1101
96,1101
69,1101
57,1101
42,1101
41,1101
38,1103
41,1101
41,1101
37,1101
34,1101
40,1101
26,1101
14,1103
38,1101
51,1103
39,1101
41,1103
55,1101
34,1101
83,1101
44,1103
72,1101
92,1101
55,1101
41,1101
47,1101
43,1101
43,1101
51,1101
41,1101
31,1103
31,1103
39,1101
37,1101
45,1101
33,1101
41,1101
45,1101
47,1101
62,1101
50,1101
89,1101
88,1101
63,1101
48,1101
42,1101
47,1101
42,1101
27,1103
35,1101
33,1103
47,1101
40,1101
39,1101
33,1101
22,1101
20,1101
30,1101
35,1103
30,1101
62,1101
29,1101
59,1101
53,1101
52,1101
46,1101
48,1101
50,1101
47,1101
56,1103
32,1101
42,1101
16,1101
33,1101
33,1101
35,1101
46,1101
34,1104
40,1101
54,1103
65,1101
38,1101
66,1101
57,1101
80,1101
74,1101
43,1101
47,1101
43,1101
37,1101
34,1101
36,1101
47,1103
21,1101
26,1101
55,1101
48,1103
39,1101
34,1101
41,1101
39,1101
48,1101
38,1101
60,1101
65,1103
84,1101
60,1101
45,1101
33,1101
40,1101
28,1101
33,1101
54,1103
5,1101
23,1101
18,1101
22,1103
5,1101
23,1103
31,1101
42,1101
46,1101
53,1101
38,1101
12,1101
72,1101
71,1101
64,1101
53,1101
42,1101
49,1104
34,1101
41,1103
40,1101
53,1101
31,1101
36,1101
30,1101
37,1101
39,1101
41,1101
34,1103
32,1101
28,1103
59,1101
42,1101
64,1101
61,1099
8,1101
55,1101
40,1101
43,1101
43,1101
33,1101
31,1103
39,1101
8,1101
44,1101
26,1101
30,1101
16,1101
41,1101
42,1101
33,1101
50,1101
33,1103
69,1101
48,1101
77,1101
48,1101
42,1101
35,1101
42,1101
43,1101
49,1101
37,1101
28,1101
41,1101
35,1101
50,1101
35,1101
41,1101
45,1101
41,1101
40,1103
50,1101
68,1103
29,1101
24,1101
88,1101
64,1101
60,1101
40,1101
48,1101
43,1101
34,1101
41,1101
42,1103
31,1101
37,1101
14,1101
29,1101
39,1101
41,1101
41,1101
39,1101
57,1103
50,1101
44,1100
135,1101
30,1103
41,1103
43,1101
46,1101
43,1101
36,1101
41,1101
47,1101
34,1101
40,1101
29,1103
27,1101
29,1101
53,1101
45,1101
41,1101
32,1103
59,1103
27,1103
66,1101
79,1100
45,1103
62,1101
50,1101
50,1101
52,1101
50,1101
51,1101
11,1101
31,1101
31,1101
31,1101
19,1101
36,1101
40,1100
36,1101
48,1103
39,1101
19,1101
27,1101
19,1101
72,1103
102,1101
49,1101
42,1101
41,1101
38,1101
22,1101
42,1101
45,1101
37,1103
48,1101
54,1101
19,1101
30,1101
37,1101
31,1101
32,1101
55,1101
39,1101
84,1101
52,1101
70,1101
68,1101
105,1101
41,1101
43,1101
51,1103
50,1101
118,1101
42,1101
31,1101
48,1101
23,1103
37,1101
37,1103
43,1101
45,1100
41,1101
56,1101
45,1103
74,1101
66,1103
72,1101
51,1101
43,1101
41,1101
41,1101
41,1101
41,1101
34,1103
33,1101
44,1101
50,1101
54,1101
37,1101
37,1101
41,1101
41,1101
41,1101
56,1101
66,1101
74,1097
73,1101
77,1101
75,1101
25,1101
33,1101
37,1101
49,1101
48,1101
87,1100
28,1101
23,1100
33,1101
7,1101
42,1101
56,1101
29,1101
49,1101
41,1101
55,1101
106,1101
53,1101
73,1101
23,1101
71,1101
52,1103
56,1101
32,1101
47,1101
54,1100
52,1101
33,1101
30,1101
42,1101
48,1103
38,1101
47,1097
41,1101
36,1101
34,1101
47,1101
63,1101
39,1101
82,1101
54,1101
85,1101
50,1101
49,1101
46,1101
38,1103
41,1101
2,1101
33,1101
30,1101
57,1101
60,1101
38,1101
73,1101
35,1101
32,1101
44,1103
48,1101
38,1101
60,1101
33,1100
70,1101
47,1103
45,1101
41,1101
41,1101
49,1101
41,1101
43,1092
34,1100
15,1103
19,1101
49,1101
19,1101
39,1103
41,1101
35,1101
41,1101
47,1101
77,1101
45,1101
72,1101
55,1101
55,1101
42,1101
48,1101
49,1101
40,1101
33,1101
28,1101
26,1103
22,1101
36,1103
50,1101
30,1101
39,1101
38,1101
38,1103
45,1103
31,1101
82,1101
36,1103
96,1101
52,1101
55,1101
24,1101
40,1101
42,1101
41,1100
49,1101
37,1100
54,1101
32,1101
44,1101
32,1101
30,1104
32,1101
35,1101
38,1101
48,1103
67,1101
69,1101
46,1101
87,1101
43,1101
47,1101
58,1101
52,1101
42,1101
39,1101
33,1101
3,1103
30,1101
23,1101
31,1101
42,1101
46,1103
21,1096
39,1101
26,1101
24,1101
75,1101
69,1101
82,1101
47,1101
88,1101
40,1101
25,1101
47,1101
47,1101
44,1101
42,1101
32,1101
2,1101
48,1101
45,1101
32,1103
31,1097
20,1103
26,1101
39,1101
55,1101
73,1101
45,1101
45,1101
45,1101
59,1101
40,1101
41,1101
43,1101
42,1101
43,1101
43,1101
24,1101
34,1101
16,1101
35,1101
34,1101
27,1101
43,1101
37,1101
29,1101
55,1101
33,1101
0,1101
50,1101
80,1103
51,1101
55,1101
57,1103
47,1101
60,1104
41,1103
36,1101
23,1101
35,1091
33,1101
0,1101
22,1101
40,1101
32,1101
26,1101
32,1101
31,1103
81,1101
26,1101
89,1101
46,1101
62,1101
57,1101
33,1101
40,1103
49,1101
33,1101
45,1101
42,1101
31,1101
33,1101
16,1101
29,1101
31,1101
36,1101
40,1100
48,1101
55,1101
69,1101
64,1101
67,1101
37,1101
75,1101
46,1101
56,1101
52,1101
49,1101
42,1101
43,1101
42,1101
14,1101
26,1101
43,1101
38,1101
47,1101
24,1101
40,1101
36,1101
30,1101
29,1103
60,1101
57,1101
103,1101
38,1100
45,1101
54,1101
43,1101
43,1103
48,1101
36,1101
47,1101
38,1101
57,1101
36,1101
38,1101
22,1101
36,1101
36,1101
44,1101
56,1101
60,1101
33,1101
81,1101
15,1101
47,1101
45,1101
49,1101
45,1101
43,1101
49,1101
43,1101
28,1101
41,1101
3,1101
35,1101
24,1101
39,1101
33,1101
41,1101
39,1101
29,1101
67,1101
45,1101
72,1101
65,1101
47,1103
51,1101
42,1101
45,1101
40,1101
74,1101
40,1101
6,1101
21,1101
76,1101
35,1101
30,1101
39,1101
26,1103
32,1101
38,1101
51,1101
72,1101
90,1101
40,1101
77,1101
55,1101
26,1103
44,1101
43,1101
50,1101
49,1100
37,1101
28,1101
24,1101
34,1101
35,1101
28,1103
24,1101
35,1101
39,1101
48,1101
55,1101
50,1103
75,1101
16,1101
55,1101
38,1103
61,1101
48,1101
47,1101
50,1101
41,1101
40,1101
48,1101
23,1101
37,1101
46,1101
23,1101
39,1101
41,1101
45,1101
39,1100
50,1101
41,1101
73,1101
72,1101
54,1101
63,1101
50,1103
45,1101
42,1101
34,1101
42,1101
41,1101
40,1101
47,1103
29,1103
18,1101
30,1101
25,1101
36,1101
43,1101
47,1101
59,1103
60,1101
46,1101
79,1101
45,1103
41,1101
50,1103
48,1101
47,1101
48,1101
50,1101
43,1101
34,1101
16,1101
29,1101
33,1101
55,1101
42,1101
41,1101
41,1101
32,1104
48,1101
41,1101
82,1101
88,1101
81,1101
46,1101
33,1101
45,1101
38,1101
41,1101
23,1101
19,1101
15,1100
31,1101
54,1101
47,1101
49,1101
38,1101
36,1101
38,1101
31,1101
62,1101
60,1101
82,1101
23,1101
77,1101
58,1103
33,1101
37,1101
38,1101
29,1101
43,1103
60,1101
47,1101
49,1101
21,1101
7,1101
20,1103
29,1104
40,1103
41,1101
55,1101
20,1101
24,1101
66,1101
25,1101
42,1101
43,1101
41,1101
40,1101
41,1101
42,1101
43,1101
33,1101
23,1101
17,1101
57,1101
22,1101
46,1101
34,1101
40,1101
45,1101
38,1101
54,1103
75,1101
72,1103
95,1101
28,1101
47,1101
33,1103
37,1101
38,1101
34,1101
45,1101
19,1101
40,1101
9,1101
42,1101
38,1101
31,1103
33,1101
36,1101
44,1101
57,1101
76,1101
84,1101
73,1101
38,1101
19,1101
47,1101
40,1101
41,1101
41,1101
41,1101
43,1101
28,1101
32,1101
42,1101
31,1101
36,1101
39,1101
41,1101
41,1101
44,1101
30,1101
31,1101
54,1101
80,1101
78,1101
47,1101
43,1103
47,1100
49,1103
32,1101
33,1101
37,1101
29,1101
37,1101
52,1101
35,1101
42,1101
14,1101
39,1101
36,1101
45,1101
48,1101
51,1101
66,1101
56,1101
53,1101
42,1101
24,1101
41,1101
32,1101
41,1103
33,1101
49,1101
42,1101
23,1101
57,1101
36,1101
41,1101
39,1103
28,1101
41,1101
52,1101
66,1101
73,1103
47,1101
48,1101
78,1101
56,1101
51,1101
42,1101
47,1101
43,1103
41,1101
37,1103
24,1101
38,1101
36,1101
54,1101
28,1101
39,1101
48,1101
37,1101
26,1101
53,1101
50,1101
57,1101
80,1101
79,1101
50,1101
51,1101
38,1101
43,1101
31,1101
24,1101
40,1103
24,1101
31,1101
44,1101
27,1101
30,1101
31,1101
38,1101
43,1101
33,1101
71,1103
55,1101
60,1103
8,1099
45,1101
41,1101
61,1108
36,1101
47,1101
45,1101
32,1101
43,1101
34,1103
32,1101
35,1101
5,1101
39,1101
40,1101
39,1101
35,1101
54,1101
70,1101
32,1103
51,1103
72,1103
87,1101
80,1101
69,1101
50,1103
38,1101
33,1101
23,1103
32,1101
37,1101
31,1101
30,1101
41,1101
31,1101
31,1101
39,1103
41,1101
16,1101
65,1101
79,1101
43,1101
94,1101
53,1101
28,1101
41,1101
